PMID	Title	Authors	Citation	First.Author	Journal.Book	Publication.Year	Create.Date	PMCID	NIHMS.ID	DOI	Data Available	Open Access	Code Available	Notes
26812512	Fish Oil Supplementation Increases Event-Related Posterior Cingulate Activation in Older Adults with Subjective Memory Impairment	Boespflug EL, McNamara RK, Eliassen JC, Schidler MD, Krikorian R.	J Nutr Health Aging. 2016 Feb;20(2):161-9. doi: 10.1007/s12603-015-0609-6.	Boespflug EL	J Nutr Health Aging	2016	2016-01-27			10.1007/s12603-015-0609-6				
24946314	Neural effects of cognitive control load on auditory selective attention	Sabri M, Humphries C, Verber M, Liebenthal E, Binder JR, Mangalathu J, Desai A.	Neuropsychologia. 2014 Aug;61:269-79. doi: 10.1016/j.neuropsychologia.2014.06.009. Epub 2014 Jun 16.	Sabri M	Neuropsychologia	2014	2014-06-20	PMC4423789	NIHMS605946	10.1016/j.neuropsychologia.2014.06.009				
21375473	Impaired temporoparietal deactivation with working memory load in antipsychotic-naïve patients with first-episode schizophrenia	Nejad AB, Ebdrup BH, Siebner HR, Rasmussen H, Aggernæs B, Glenthøj BY, Baaré WF.	World J Biol Psychiatry. 2011 Jun;12(4):271-81. doi: 10.3109/15622975.2010.556199. Epub 2011 Mar 6.	Nejad AB	World J Biol Psychiatry	2011	2011-03-08			10.3109/15622975.2010.556199				
30668668	Sequence Variation Associated with SLC12A5 Gene Expression Is Linked to Brain Structure and Function in Healthy Adults	Gregory MD, Kippenhan JS, Callicott JH, Rubinstein DY, Mattay VS, Coppola R, Berman KF.	Cereb Cortex. 2019 Dec 17;29(11):4654-4661. doi: 10.1093/cercor/bhy344.	Gregory MD	Cereb Cortex	2019	2019-01-23	PMC6917513		10.1093/cercor/bhy344				
23764406	Working memory dysfunction in schizophrenia patients with obsessive-compulsive symptoms: an fMRI study	Bleich-Cohen M, Hendler T, Weizman R, Faragian S, Weizman A, Poyurovsky M.	Eur Psychiatry. 2014 Mar;29(3):160-6. doi: 10.1016/j.eurpsy.2013.02.004. Epub 2013 Jun 10.	Bleich-Cohen M	Eur Psychiatry	2014	2013-06-15			10.1016/j.eurpsy.2013.02.004				
32533958	Use of the birth control pill affects stress reactivity and brain structure and function	Sharma R, Smith SA, Boukina N, Dordari A, Mistry A, Taylor BC, Felix N, Cameron A, Fang Z, Smith A, Ismail N.	Horm Behav. 2020 Aug;124:104783. doi: 10.1016/j.yhbeh.2020.104783. Epub 2020 Jun 17.	Sharma R	Horm Behav	2020	2020-06-14			10.1016/j.yhbeh.2020.104783				
34142458	Using functional connectivity models to characterize relationships between working and episodic memory	Stark GF, Avery EW, Rosenberg MD, Greene AS, Gao S, Scheinost D, Todd Constable R, Chun MM, Yoo K.	Brain Behav. 2021 Aug;11(8):e02105. doi: 10.1002/brb3.2105. Epub 2021 Jun 17.	Stark GF	Brain Behav	2021	2021-06-18	PMC8413720		10.1002/brb3.2105	True	True	True	Human Connectome Project, code upon request
28946019	Dynamic range in BOLD modulation: lifespan aging trajectories and association with performance	Kennedy KM, Boylan MA, Rieck JR, Foster CM, Rodrigue KM.	Neurobiol Aging. 2017 Dec;60:153-163. doi: 10.1016/j.neurobiolaging.2017.08.027. Epub 2017 Sep 5.	Kennedy KM	Neurobiol Aging	2017	2017-09-26	PMC5653406	NIHMS908295	10.1016/j.neurobiolaging.2017.08.027	False	False	False	
21306732	Inefficiently increased anterior cingulate modulation of cortical systems during working memory in young offspring of schizophrenia patients	Bakshi N, Pruitt P, Radwan J, Keshavan MS, Rajan U, Zajac-Benitez C, Diwadkar VA.	J Psychiatr Res. 2011 Aug;45(8):1067-76. doi: 10.1016/j.jpsychires.2011.01.002. Epub 2011 Feb 9.	Bakshi N	J Psychiatr Res	2011	2011-02-11			10.1016/j.jpsychires.2011.01.002	True	False	True	annual release of data into public 
28416813	Brain-derived neurotrophic factor Val(66)Met genotype and ovarian steroids interactively modulate working memory-related hippocampal function in women: a multimodal neuroimaging study	Wei SM, Baller EB, Kohn PD, Kippenhan JS, Kolachana B, Soldin SJ, Rubinow DR, Schmidt PJ, Berman KF.	Mol Psychiatry. 2018 Apr;23(4):1066-1075. doi: 10.1038/mp.2017.72. Epub 2017 Apr 18.	Wei SM	Mol Psychiatry	2018	2017-04-19			10.1038/mp.2017.72	False	False	False	
24095246	Effects of tolcapone on working memory and brain activity in abstinent smokers: a proof-of-concept study	Ashare RL, Wileyto EP, Ruparel K, Goelz PM, Hopson RD, Valdez JN, Gur RC, Loughead J, Lerman C.	Drug Alcohol Depend. 2013 Dec 15;133(3):852-6. doi: 10.1016/j.drugalcdep.2013.09.003. Epub 2013 Sep 14.	Ashare RL	Drug Alcohol Depend	2013	2013-10-08	PMC3960598	NIHMS525163	10.1016/j.drugalcdep.2013.09.003	False	False	False	Randomized Controlled Trial
25971599	Neuropeptide S receptor gene variation and neural correlates of cognitive emotion regulation	Guhn A, Domschke K, Müller LD, Dresler T, Eff F, Kopf J, Deckert J, Reif A, Herrmann MJ.	Soc Cogn Affect Neurosci. 2015 Dec;10(12):1730-7. doi: 10.1093/scan/nsv061. Epub 2015 May 13.	Guhn A	Soc Cogn Affect Neurosci	2015	2015-05-15	PMC4666111		10.1093/scan/nsv061	False	True	False	
35125130	In memory of Professor Iain Wilkinson: cognitive and neuroimaging endophenotypes in a consanguineous schizophrenia multiplex family	Wilkinson ID, Mahmood T, Yasmin SF, Tomlinson A, Nazari J, Alhaj H, El Din SN, Neill J, Pandit C, Ashraf S, Cardno AG, Clapcote SJ, Inglehearn CF, Woodruff PW.	Psychol Med. 2022 Feb 7:1-9. doi: 10.1017/S0033291721005250. Online ahead of print.	Wilkinson ID	Psychol Med	2022	2022-02-07			10.1017/S0033291721005250	False	True	False	
27445733	Combining Real-Time fMRI Neurofeedback Training of the DLPFC with N-Back Practice Results in Neuroplastic Effects Confined to the Neurofeedback Target Region	Sherwood MS, Weisend MP, Kane JH, Parker JG.	Front Behav Neurosci. 2016 Jun 28;10:138. doi: 10.3389/fnbeh.2016.00138. eCollection 2016.	Sherwood MS	Front Behav Neurosci	2016	2016-07-23	PMC4923251		10.3389/fnbeh.2016.00138	False	False	False	
27253770	Exposure to Blue Light Increases Subsequent Functional Activation of the Prefrontal Cortex During Performance of a Working Memory Task	Alkozei A, Smith R, Pisner DA, Vanuk JR, Berryhill SM, Fridman A, Shane BR, Knight SA, Killgore WD.	Sleep. 2016 Sep 1;39(9):1671-80. doi: 10.5665/sleep.6090.	Alkozei A	Sleep	2016	2016-06-03	PMC4989256		10.5665/sleep.6090	False	False	False	
32728794	Extraction of Common Task Features in EEG-fMRI Data Using Coupled Tensor-Tensor Decomposition	Jonmohamadi Y, Muthukumaraswamy S, Chen J, Roberts J, Crawford R, Pandey A.	Brain Topogr. 2020 Sep;33(5):636-650. doi: 10.1007/s10548-020-00787-0. Epub 2020 Jul 29.	Jonmohamadi Y	Brain Topogr	2020	2020-07-31			10.1007/s10548-020-00787-0	False	False	False	
27815094	Gaming is related to enhanced working memory performance and task-related cortical activity	Moisala M, Salmela V, Hietajärvi L, Carlson S, Vuontela V, Lonka K, Hakkarainen K, Salmela-Aro K, Alho K.	Brain Res. 2017 Jan 15;1655:204-215. doi: 10.1016/j.brainres.2016.10.027. Epub 2016 Nov 2.	Moisala M	Brain Res	2017	2016-11-06			10.1016/j.brainres.2016.10.027	False	True	False	
33516121	Fronto-striatal changes along the menstrual cycle during working memory: Effect of sex hormones on activation and connectivity patterns	Hidalgo-Lopez E, Pletzer B.	Psychoneuroendocrinology. 2021 Mar;125:105108. doi: 10.1016/j.psyneuen.2020.105108. Epub 2020 Dec 14.	Hidalgo-Lopez E	Psychoneuroendocrinology	2021	2021-01-30			10.1016/j.psyneuen.2020.105108	True	True	True	
32599553	Sexual cues alter working memory performance and brain processing in men with compulsive sexual behavior	Sinke C, Engel J, Veit M, Hartmann U, Hillemacher T, Kneer J, Kruger THC.	Neuroimage Clin. 2020;27:102308. doi: 10.1016/j.nicl.2020.102308. Epub 2020 Jun 10.	Sinke C	Neuroimage Clin	2020	2020-06-30	PMC7327301		10.1016/j.nicl.2020.102308	True	True	True	upon request
34272957	Functional Connectivity during Encoding Predicts Individual Differences in Long-Term Memory	Lin Q, Yoo K, Shen X, Constable TR, Chun MM.	J Cogn Neurosci. 2021 Oct 1;33(11):2279-2296. doi: 10.1162/jocn_a_01759.	Lin Q	J Cogn Neurosci	2021	2021-07-17	PMC8497062		10.1162/jocn_a_01759	False	False	False	
23823155	fMRI: blood oxygen level-dependent activation during a working memory-selective attention task in children born extremely preterm	Griffiths ST, Gundersen H, Neto E, Elgen I, Markestad T, Aukland SM, Hugdahl K.	Pediatr Res. 2013 Aug;74(2):196-205. doi: 10.1038/pr.2013.79. Epub 2013 May 22.	Griffiths ST	Pediatr Res	2013	2013-07-05			10.1038/pr.2013.79	False	False	False	
24055506	Test-retest reliability of fMRI-based graph theoretical properties during working memory, emotion processing, and resting state	Cao H, Plichta MM, Schäfer A, Haddad L, Grimm O, Schneider M, Esslinger C, Kirsch P, Meyer-Lindenberg A, Tost H.	Neuroimage. 2014 Jan 1;84:888-900. doi: 10.1016/j.neuroimage.2013.09.013. Epub 2013 Sep 18.	Cao H	Neuroimage	2014	2013-09-24			10.1016/j.neuroimage.2013.09.013	False	False	False	
26286920	Psychotic Experiences, Working Memory, and the Developing Brain: A Multimodal Neuroimaging Study	Fonville L, Cohen Kadosh K, Drakesmith M, Dutt A, Zammit S, Mollon J, Reichenberg A, Lewis G, Jones DK, David AS.	Cereb Cortex. 2015 Dec;25(12):4828-38. doi: 10.1093/cercor/bhv181. Epub 2015 Aug 18.	Fonville L	Cereb Cortex	2015	2015-08-20	PMC4635922		10.1093/cercor/bhv181	False	True	False	
27207920	Increase or Decrease of fMRI Activity in Adult Attention Deficit/ Hyperactivity Disorder: Does It Depend on Task Difficulty?	Biehl SC, Merz CJ, Dresler T, Heupel J, Reichert S, Jacob CP, Deckert J, Herrmann MJ.	Int J Neuropsychopharmacol. 2016 May 6;19(10):pyw049. doi: 10.1093/ijnp/pyw049.	Biehl SC	Int J Neuropsychopharmacol	2016	2016-05-22	PMC5091824		10.1093/ijnp/pyw049	False	True	False	
31736741	Neural and Behavioral Effects of an Adaptive Online Verbal Working Memory Training in Healthy Middle-Aged Adults	Emch M, Ripp I, Wu Q, Yakushev I, Koch K.	Front Aging Neurosci. 2019 Nov 1;11:300. doi: 10.3389/fnagi.2019.00300. eCollection 2019.	Emch M	Front Aging Neurosci	2019	2019-11-19	PMC6838657		10.3389/fnagi.2019.00300	True	True	True	upon request
33531546	Impaired visual working memory and reduced connectivity in undergraduates with a history of mild traumatic brain injury	Arciniega H, Shires J, Furlong S, Kilgore-Gomez A, Cerreta A, Murray NG, Berryhill ME.	Sci Rep. 2021 Feb 2;11(1):2789. doi: 10.1038/s41598-021-80995-1.	Arciniega H	Sci Rep	2021	2021-02-03	PMC7854733		10.1038/s41598-021-80995-1	False	True	False	
20053536	The interaction of working memory and emotion in persons clinically at risk for psychosis: an fMRI pilot study	Pauly K, Seiferth NY, Kellermann T, Ruhrmann S, Daumann B, Backes V, Klosterkötter J, Shah NJ, Schneider F, Kircher TT, Habel U.	Schizophr Res. 2010 Jul;120(1-3):167-76. doi: 10.1016/j.schres.2009.12.008. Epub 2010 Jan 6.	Pauly K	Schizophr Res	2010	2010-01-08			10.1016/j.schres.2009.12.008	False	False	False	
19387979	No gender differences in brain activation during the N-back task: an fMRI study in healthy individuals	Schmidt H, Jogia J, Fast K, Christodoulou T, Haldane M, Kumari V, Frangou S.	Hum Brain Mapp. 2009 Nov;30(11):3609-15. doi: 10.1002/hbm.20783.	Schmidt H	Hum Brain Mapp	2009	2009-04-24	PMC6870785		10.1002/hbm.20783	False	False	False	
29159055	Neural correlates of working memory deficits and associations to response inhibition in obsessive compulsive disorder	Heinzel S, Kaufmann C, Grützmann R, Hummel R, Klawohn J, Riesel A, Bey K, Lennertz L, Wagner M, Kathmann N.	Neuroimage Clin. 2017 Nov 3;17:426-434. doi: 10.1016/j.nicl.2017.10.039. eCollection 2018.	Heinzel S	Neuroimage Clin	2017	2017-11-22	PMC5683807		10.1016/j.nicl.2017.10.039	False	True	False	
29409757	Polygenic risk for schizophrenia affects working memory and its neural correlates in healthy subjects	Krug A, Dietsche B, Zöllner R, Yüksel D, Nöthen MM, Forstner AJ, Rietschel M, Dannlowski U, Baune BT, Maier R, Witt SH, Kircher T.	Schizophr Res. 2018 Jul;197:315-320. doi: 10.1016/j.schres.2018.01.013. Epub 2018 Mar 1.	Krug A	Schizophr Res	2018	2018-02-08			10.1016/j.schres.2018.01.013	False	False	False	
24657779	Reconstructing functional near-infrared spectroscopy (fNIRS) signals impaired by extra-cranial confounds: an easy-to-use filter method	Haeussinger FB, Dresler T, Heinzel S, Schecklmann M, Fallgatter AJ, Ehlis AC.	Neuroimage. 2014 Jul 15;95:69-79. doi: 10.1016/j.neuroimage.2014.02.035. Epub 2014 Mar 19.	Haeussinger FB	Neuroimage	2014	2014-03-25			10.1016/j.neuroimage.2014.02.035	False	False	False	
24577471	Acute caffeine administration effect on brain activation patterns in mild cognitive impairment	Haller S, Montandon ML, Rodriguez C, Moser D, Toma S, Hofmeister J, Sinanaj I, Lovblad KO, Giannakopoulos P.	J Alzheimers Dis. 2014;41(1):101-12. doi: 10.3233/JAD-132360.	Haller S	J Alzheimers Dis	2014	2014-03-01			10.3233/JAD-132360	False	False	False	
18728791	Prolonged cholinergic enrichment influences regional cortical activation in early Alzheimer's disease	McGeown WJ, Shanks MF, Venneri A.	Neuropsychiatr Dis Treat. 2008 Apr;4(2):465-76. doi: 10.2147/ndt.s2461.	McGeown WJ	Neuropsychiatr Dis Treat	2008	2008-08-30	PMC2518373		10.2147/ndt.s2461	False	False	False	
24043402	Source analysis of event-related potentials during pitch discrimination and pitch memory tasks	Talja S, Alho K, Rinne T.	Brain Topogr. 2015 May;28(3):445-58. doi: 10.1007/s10548-013-0307-9. Epub 2013 Sep 17.	Talja S	Brain Topogr	2015	2013-09-18			10.1007/s10548-013-0307-9	False	False	False	
29421266	Neural correlates of working memory in first episode and recurrent depression: An fMRI study	Yüksel D, Dietsche B, Konrad C, Dannlowski U, Kircher T, Krug A.	Prog Neuropsychopharmacol Biol Psychiatry. 2018 Jun 8;84(Pt A):39-49. doi: 10.1016/j.pnpbp.2018.02.003. Epub 2018 Feb 5.	Yüksel D	Prog Neuropsychopharmacol Biol Psychiatry	2018	2018-02-09			10.1016/j.pnpbp.2018.02.003	False	False	False	
25707581	n-back task performance and corresponding brain-activation patterns in women with restrictive and bulimic eating-disorder variants: preliminary findings	Israel M, Klein M, Pruessner J, Thaler L, Spilka M, Efanov S, Ouellette AS, Berlim M, Ali N, Beaudry T, Van den Eynde F, Walker CD, Steiger H.	Psychiatry Res. 2015 Apr 30;232(1):84-91. doi: 10.1016/j.pscychresns.2015.01.022. Epub 2015 Feb 7.	Israel M	Psychiatry Res	2015	2015-02-25			10.1016/j.pscychresns.2015.01.022	False	False	False	
22200338	fMRI and MEG in the study of typical and atypical cognitive development	Taylor MJ, Donner EJ, Pang EW.	Neurophysiol Clin. 2012 Jan-Feb;42(1-2):19-25. doi: 10.1016/j.neucli.2011.08.002. Epub 2011 Sep 1.	Taylor MJ	Neurophysiol Clin	2012	2011-12-28			10.1016/j.neucli.2011.08.002	False	False	False	
30006860	Long-term brain effects of N-back training: an fMRI study	Miró-Padilla A, Bueichekú E, Ventura-Campos N, Flores-Compañ MJ, Parcet MA, Ávila C.	Brain Imaging Behav. 2019 Aug;13(4):1115-1127. doi: 10.1007/s11682-018-9925-x.	Miró-Padilla A	Brain Imaging Behav	2019	2018-07-15			10.1007/s11682-018-9925-x	False	False	False	
32813290	Working memory training restores aberrant brain activity in adult attention-deficit hyperactivity disorder	Salmi J, Soveri A, Salmela V, Alho K, Leppämäki S, Tani P, Koski A, Jaeggi SM, Laine M.	Hum Brain Mapp. 2020 Dec;41(17):4876-4891. doi: 10.1002/hbm.25164. Epub 2020 Aug 19.	Salmi J	Hum Brain Mapp	2020	2020-08-20	PMC7643386		10.1002/hbm.25164	True	True	True	upon request
24643226	Neural mechanisms of time-based prospective memory: evidence for transient monitoring	Oksanen KM, Waldum ER, McDaniel MA, Braver TS.	PLoS One. 2014 Mar 18;9(3):e92123. doi: 10.1371/journal.pone.0092123. eCollection 2014.	Oksanen KM	PLoS One	2014	2014-03-20	PMC3958452		10.1371/journal.pone.0092123	False	True	False	
31139470	Repeated Working Memory Training Improves Task Performance and Neural Efficiency in Multiple Sclerosis Patients and Healthy Controls	Aguirre N, Cruz-Gómez ÁJ, Miró-Padilla A, Bueichekú E, Broseta Torres R, Ávila C, Sanchis-Segura C, Forn C.	Mult Scler Int. 2019 Apr 16;2019:2657902. doi: 10.1155/2019/2657902. eCollection 2019.	Aguirre N	Mult Scler Int	2019	2019-05-30	PMC6500632		10.1155/2019/2657902	True	True	True	upon request
29758392	Effects of mindfulness and psychoeducation on working memory in adult ADHD: A randomised, controlled fMRI study	Bachmann K, Lam AP, Sörös P, Kanat M, Hoxhaj E, Matthies S, Feige B, Müller H, Özyurt J, Thiel CM, Philipsen A.	Behav Res Ther. 2018 Jul;106:47-56. doi: 10.1016/j.brat.2018.05.002. Epub 2018 May 7.	Bachmann K	Behav Res Ther	2018	2018-05-15			10.1016/j.brat.2018.05.002	False	False	False	
22993529	Changes in effective connectivity according to working memory load: an FMRI study of face and location working memory tasks	Kim JS, Jung WH, Kang DH, Park JY, Jang JH, Choi JS, Choi CH, Kim J, Kwon JS.	Psychiatry Investig. 2012 Sep;9(3):283-92. doi: 10.4306/pi.2012.9.3.283. Epub 2012 Sep 6.	Kim JS	Psychiatry Investig	2012	2012-09-21	PMC3440479		10.4306/pi.2012.9.3.283	False	True	False	
23275593	Effects of the apolipoprotein E ε4 allele on functional MRI during n-back working memory tasks in healthy middle-aged adults	Chen CJ, Chen CC, Wu D, Chi NF, Chen PC, Liao YP, Chiu HW, Hu CJ.	AJNR Am J Neuroradiol. 2013 Jun-Jul;34(6):1197-202. doi: 10.3174/ajnr.A3369. Epub 2012 Dec 28.	Chen CJ	AJNR Am J Neuroradiol	2013	2013-01-01	PMC7964576		10.3174/ajnr.A3369	False	True	False	
28424597	Working Memory after Traumatic Brain Injury: The Neural Basis of Improved Performance with Methylphenidate	Manktelow AE, Menon DK, Sahakian BJ, Stamatakis EA.	Front Behav Neurosci. 2017 Apr 5;11:58. doi: 10.3389/fnbeh.2017.00058. eCollection 2017.	Manktelow AE	Front Behav Neurosci	2017	2017-04-21	PMC5380757		10.3389/fnbeh.2017.00058	False	False	False	
11053229	Physiological dysfunction of the dorsolateral prefrontal cortex in schizophrenia revisited	Callicott JH, Bertolino A, Mattay VS, Langheim FJ, Duyn J, Coppola R, Goldberg TE, Weinberger DR.	Cereb Cortex. 2000 Nov;10(11):1078-92. doi: 10.1093/cercor/10.11.1078.	Callicott JH	Cereb Cortex	2000	2000-10-29			10.1093/cercor/10.11.1078	False	False	False	
32996012	Abnormal brain activity patterns during spatial working memory task in patients with end-stage renal disease on maintenance hemodialysis: a fMRI study	Huang J, Xie L, Guo R, Wang J, Lin J, Sun Z, Duan S, Lin Z, Li H, Ma S.	Brain Imaging Behav. 2021 Aug;15(4):1898-1911. doi: 10.1007/s11682-020-00383-7.	Huang J	Brain Imaging Behav	2021	2020-09-30	PMC8413196		10.1007/s11682-020-00383-7	False	True	False	
27102424	Increased superior frontal gyrus activation during working memory processing in psychosis: Significant relation to cumulative antipsychotic medication and to negative symptoms	Vogel T, Smieskova R, Schmidt A, Walter A, Harrisberger F, Eckert A, Lang UE, Riecher-Rössler A, Graf M, Borgwardt S.	Schizophr Res. 2016 Aug;175(1-3):20-26. doi: 10.1016/j.schres.2016.03.033. Epub 2016 Apr 18.	Vogel T	Schizophr Res	2016	2016-04-23			10.1016/j.schres.2016.03.033	False	False	False	
29334834	Mild Jugular Compression Collar Ameliorated Changes in Brain Activation of Working Memory after One Soccer Season in Female High School Athletes	Yuan W, Dudley J, Barber Foss KD, Ellis JD, Thomas S, Galloway RT, DiCesare CA, Leach JL, Adams J, Maloney T, Gadd B, Smith D, Epstein JN, Grooms DR, Logan K, Howell DR, Altaye M, Myer GD.	J Neurotrauma. 2018 Jun 1;35(11):1248-1259. doi: 10.1089/neu.2017.5262. Epub 2018 Mar 27.	Yuan W	J Neurotrauma	2018	2018-01-17	PMC6037185		10.1089/neu.2017.5262	False	False	False	
32668299	Identification of the brain networks that contribute to the interaction between physical function and working memory: An fMRI investigation with over 1,000 healthy adults	Ishihara T, Miyazaki A, Tanaka H, Matsuda T.	Neuroimage. 2020 Nov 1;221:117152. doi: 10.1016/j.neuroimage.2020.117152. Epub 2020 Jul 12.	Ishihara T	Neuroimage	2020	2020-07-16			10.1016/j.neuroimage.2020.117152	True	True	False	Human Connectome Project
26900567	Dissociation of working memory impairments and attention-deficit/hyperactivity disorder in the brain	Mattfeld AT, Whitfield-Gabrieli S, Biederman J, Spencer T, Brown A, Fried R, Gabrieli JD.	Neuroimage Clin. 2015 Dec 10;10:274-82. doi: 10.1016/j.nicl.2015.12.003. eCollection 2016.	Mattfeld AT	Neuroimage Clin	2015	2016-02-23	PMC4723732		10.1016/j.nicl.2015.12.003	False	True	False	
26502936	Fronto-cerebellar dysfunction and dysconnectivity underlying cognition in friedreich ataxia: The IMAGE-FRDA study	Harding IH, Corben LA, Storey E, Egan GF, Stagnitti MR, Poudel GR, Delatycki MB, Georgiou-Karistianis N.	Hum Brain Mapp. 2016 Jan;37(1):338-50. doi: 10.1002/hbm.23034. Epub 2015 Oct 27.	Harding IH	Hum Brain Mapp	2016	2015-10-28	PMC6867314		10.1002/hbm.23034	False	True	False	
22006639	Cholinergic blockade under working memory demands encountered by increased rehearsal strategies: evidence from fMRI in healthy subjects	Voss B, Thienel R, Reske M, Kellermann T, Sheldrick AJ, Halfter S, Radenbach K, Shah NJ, Habel U, Kircher TT.	Eur Arch Psychiatry Clin Neurosci. 2012 Jun;262(4):329-39. doi: 10.1007/s00406-011-0267-6. Epub 2011 Oct 18.	Voss B	Eur Arch Psychiatry Clin Neurosci	2012	2011-10-19			10.1007/s00406-011-0267-6	False	False	False	
16921178	fMRI revealed neural substrate for reversible working memory dysfunction in subclinical hypothyroidism	Zhu DF, Wang ZX, Zhang DR, Pan ZL, He S, Hu XP, Chen XC, Zhou JN.	Brain. 2006 Nov;129(Pt 11):2923-30. doi: 10.1093/brain/awl215. Epub 2006 Aug 18.	Zhu DF	Brain	2006	2006-08-22			10.1093/brain/awl215	False	True	False	
23747286	Multi-site reproducibility of prefrontal-hippocampal connectivity estimates by stochastic DCM	Bernal-Casas D, Balaguer-Ballester E, Gerchen MF, Iglesias S, Walter H, Heinz A, Meyer-Lindenberg A, Stephan KE, Kirsch P.	Neuroimage. 2013 Nov 15;82:555-63. doi: 10.1016/j.neuroimage.2013.05.120. Epub 2013 Jun 5.	Bernal-Casas D	Neuroimage	2013	2013-06-11			10.1016/j.neuroimage.2013.05.120	False	False	False	
25019681	Temporal unpredictability of a stimulus sequence affects brain activation differently depending on cognitive task demands	Koppe G, Gruppe H, Sammer G, Gallhofer B, Kirsch P, Lis S.	Neuroimage. 2014 Nov 1;101:236-44. doi: 10.1016/j.neuroimage.2014.07.008. Epub 2014 Jul 12.	Koppe G	Neuroimage	2014	2014-07-15			10.1016/j.neuroimage.2014.07.008	False	False	False	
18280843	Functional magnetic resonance imaging and working memory in adolescents with gestational cocaine exposure	Hurt H, Giannetta JM, Korczykowski M, Hoang A, Tang KZ, Betancourt L, Brodsky NL, Shera DM, Farah MJ, Detre JA.	J Pediatr. 2008 Mar;152(3):371-7. doi: 10.1016/j.jpeds.2007.08.006. Epub 2007 Nov 5.	Hurt H	J Pediatr	2008	2008-02-19			10.1016/j.jpeds.2007.08.006	False	False	False	
16038685	Brain activity in cigarette smokers performing a working memory task: effect of smoking abstinence	Xu J, Mendrek A, Cohen MS, Monterosso J, Rodriguez P, Simon SL, Brody A, Jarvik M, Domier CP, Olmstead R, Ernst M, London ED.	Biol Psychiatry. 2005 Jul 15;58(2):143-50. doi: 10.1016/j.biopsych.2005.03.028.	Xu J	Biol Psychiatry	2005	2005-07-26	PMC2773671	NIHMS151732	10.1016/j.biopsych.2005.03.028	False	True	False	Clinical Trial
18037687	Functional MRI in NPSLE patients reveals increased parietal and frontal brain activation during a working memory task compared with controls	Fitzgibbon BM, Fairhall SL, Kirk IJ, Kalev-Zylinska M, Pui K, Dalbeth N, Keelan S, Robinson E, During M, McQueen FM.	Rheumatology (Oxford). 2008 Jan;47(1):50-3. doi: 10.1093/rheumatology/kem287. Epub 2007 Nov 24.	Fitzgibbon BM	Rheumatology (Oxford)	2008	2007-11-27			10.1093/rheumatology/kem287	False	True	False	
26955513	"Characterizing ""fibrofog"": Subjective appraisal, objective performance, and task-related brain activity during a working memory task"	Walitt B, Čeko M, Khatiwada M, Gracely JL, Rayhan R, VanMeter JW, Gracely RH.	Neuroimage Clin. 2016 Feb 2;11:173-180. doi: 10.1016/j.nicl.2016.01.021. eCollection 2016.	Walitt B	Neuroimage Clin	2016	2016-03-09	PMC4761650		10.1016/j.nicl.2016.01.021	False	True	False	
27233825	Working memory contributes to the encoding of object location associations: Support for a 3-part model of object location memory	Gillis MM, Garcia S, Hampstead BM.	Behav Brain Res. 2016 Sep 15;311:192-200. doi: 10.1016/j.bbr.2016.05.037. Epub 2016 May 24.	Gillis MM	Behav Brain Res	2016	2016-05-29			10.1016/j.bbr.2016.05.037	False	False	False	
16095920	A special role for numbers in working memory? An fMRI study	Knops A, Nuerk HC, Fimm B, Vohn R, Willmes K.	Neuroimage. 2006 Jan 1;29(1):1-14. doi: 10.1016/j.neuroimage.2005.07.009. Epub 2005 Aug 10.	Knops A	Neuroimage	2006	2005-08-13			10.1016/j.neuroimage.2005.07.009				
33495122	Regional Brain Correlates of Beta Bursts in Health and Psychosis: A Concurrent Electroencephalography and Functional Magnetic Resonance Imaging Study	Briley PM, Liddle EB, Simmonite M, Jansen M, White TP, Balain V, Palaniyappan L, Bowtell R, Mullinger KJ, Liddle PF.	Biol Psychiatry Cogn Neurosci Neuroimaging. 2021 Dec;6(12):1145-1156. doi: 10.1016/j.bpsc.2020.10.018. Epub 2020 Nov 5.	Briley PM	Biol Psychiatry Cogn Neurosci Neuroimaging	2021	2021-01-26	PMC8648891		10.1016/j.bpsc.2020.10.018				
28688343	Evidence for the triadic model of adolescent brain development: Cognitive load and task-relevance of emotion differentially affect adolescents and adults	Mueller SC, Cromheeke S, Siugzdaite R, Nicolas Boehler C.	Dev Cogn Neurosci. 2017 Aug;26:91-100. doi: 10.1016/j.dcn.2017.06.004. Epub 2017 Jun 28.	Mueller SC	Dev Cogn Neurosci	2017	2017-07-09	PMC6987860		10.1016/j.dcn.2017.06.004				
21922599	Different duration of at-risk mental state associated with neurofunctional abnormalities. A multimodal imaging study	Smieskova R, Allen P, Simon A, Aston J, Bendfeldt K, Drewe J, Gruber K, Gschwandtner U, Klarhoefer M, Lenz C, Scheffler K, Stieglitz RD, Radue EW, McGuire P, Riecher-Rössler A, Borgwardt SJ.	Hum Brain Mapp. 2012 Oct;33(10):2281-94. doi: 10.1002/hbm.21360. Epub 2011 Sep 16.	Smieskova R	Hum Brain Mapp	2012	2011-09-17	PMC6870404		10.1002/hbm.21360				
